GLNo,Find
GL073571/20,TRUE
GL077875/21,TRUE
GL079735/21,TRUE
GL077221/21,TRUE
GL076555/21,TRUE
GL079654/21,TRUE
GL078148/21,TRUE
GL079665/21,TRUE
GL077818/21,TRUE
GL076728/21,TRUE
GL079734/21,TRUE
GL077988/21,TRUE
GL072792/20,TRUE
GL079124/21,TRUE
GL078638/21,TRUE
GL079737/21,TRUE
GL079063/21,TRUE
GL078918/21,TRUE
GL078919/21,TRUE
GL076430/21,TRUE
GL078755/21,TRUE
GL078996/21,TRUE
GL073947/20,TRUE
GL079530/21,TRUE
GL079590/21,TRUE
GL078673/21,TRUE
GL078859/21,TRUE
GL079644/21,TRUE
GL078331/21,TRUE
GL076981/21,TRUE
GL078574/21,TRUE
GL074895/20,TRUE
GL078527/21,TRUE
GL078434/21,TRUE
GL079491/21,TRUE
GL075669/21,TRUE
GL078365/21,TRUE
GL077166/21,TRUE
GL077740/21,TRUE
GL077541/21,TRUE
GL076638/21,TRUE
GL079638/21,TRUE
GL078486/21,TRUE
GL069347/19,TRUE
GL067609/19,TRUE
GL078367/21,TRUE
GL079255/21,TRUE
GL074179/20,TRUE
GL075132/20,TRUE
GL079747/21,TRUE
GL075098/20,TRUE
GL079583/21,TRUE
GL074158/20,TRUE
GL078473/21,TRUE
GL079816/21,TRUE
GL078820/21,TRUE
GL078419/21,TRUE
GL078357/21,TRUE
GL079744/21,TRUE
GL079194/21,TRUE
GL079488/21,TRUE
GL079555/21,TRUE
GL079563/21,TRUE
GL078362/21,TRUE
GL079587/21,TRUE
GL078009/21,TRUE
GL079776/21,TRUE
GL078317/21,TRUE
GL078692/21,TRUE
GL078219/21,TRUE
GL079575/21,TRUE
GL079562/21,TRUE
GL077785/21,TRUE
GL079397/21,TRUE
GL079832/21,TRUE
GL069580/19,TRUE
GL078492/21,TRUE
GL079723/21,TRUE
GL076868/21,TRUE
GL077976/21,TRUE
GL079678/21,TRUE
GL077546/21,TRUE
GL079190/21,TRUE
GL079128/21,TRUE
GL078474/21,TRUE
GL079852/21,TRUE
GL079704/21,TRUE
GL079775/21,TRUE
GL076867/21,TRUE
GL079720/21,TRUE
GL079373/21,TRUE
GL078294/21,TRUE
GL074406/20,TRUE
GL072223/20,TRUE
GL079450/21,TRUE
GL066262/19,TRUE
GL079793/21,TRUE
GL079506/21,TRUE
GL079885/21,TRUE
GL078873/21,TRUE
GL079477/21,TRUE
GL079815/21,TRUE
GL079857/21,TRUE
GL074511/20,TRUE
GL078702/21,TRUE
GL076923/21,TRUE
GL079547/21,TRUE
GL078962/21,TRUE
GL079442/21,TRUE
GL075107/20,TRUE
GL079502/21,TRUE
GL078264/21,TRUE
GL077812/21,TRUE
GL079100/21,TRUE
GL076386/21,TRUE
GL079817/21,TRUE
GL077528/21,TRUE
GL079203/21,TRUE
GL079631/21,TRUE
GL078519/21,TRUE
GL079838/21,TRUE
GL075140/20,TRUE
GL077313/21,TRUE
GL074832/20,TRUE
GL076751/21,TRUE
GL075748/21,TRUE
GL079666/21,TRUE
GL078034/21,TRUE
GL054851/17,TRUE
GL076042/21,TRUE
GL079275/21,TRUE
GL077435/21,TRUE
GL079420/21,TRUE
GL079745/21,TRUE
GL079709/21,TRUE
GL074838/20,TRUE
GL074472/20,TRUE
GL076468/21,TRUE
GL077197/21,TRUE
GL075413/20,TRUE
GL075567/21,TRUE
GL075804/21,TRUE
GL079228/21,TRUE
GL077477/21,TRUE
GL079453/21,TRUE
GL078987/21,TRUE
GL079485/21,TRUE
GL076231/21,TRUE
GL076803/21,TRUE
GL077709/21,TRUE
GL079833/21,TRUE
GL079427/21,TRUE
GL079469/21,TRUE
GL079412/21,TRUE
GL073020/20,TRUE
GL079896/21,TRUE
GL078315/21,TRUE
GL079589/21,TRUE
GL079758/21,TRUE
GL077649/21,TRUE
GL079854/21,TRUE
GL076703/21,TRUE
GL075218/20,TRUE
GL074267/20,TRUE
GL078471/21,TRUE
GL078793/21,TRUE
GL078787/21,TRUE
GL077893/21,TRUE
GL078025/21,TRUE
GL078011/21,TRUE
GL075461/20,TRUE
GL079336/21,TRUE
GL079497/21,TRUE
GL079867/21,TRUE
GL078842/21,TRUE
GL079505/21,TRUE
GL078779/21,TRUE
GL079763/21,TRUE
GL074193/20,TRUE
GL077759/21,TRUE
GL078077/21,TRUE
GL079874/21,TRUE
GL076677/21,TRUE
GL079902/21,TRUE
GL077802/21,TRUE
GL072020/20,TRUE
GL077116/21,TRUE
GL077122/21,TRUE
GL072643/20,TRUE
GL078713/21,TRUE
GL076028/21,TRUE
GL078124/21,TRUE
GL075247/20,TRUE
GL079828/21,TRUE
GL078608/21,TRUE
GL079930/21,TRUE
GL076437/21,TRUE
GL070883/19,TRUE
GL079560/21,TRUE
GL072672/20,TRUE
GL072671/20,TRUE
GL060513/18,TRUE
GL079812/21,TRUE
GL079918/21,TRUE
GL079093/21,TRUE
GL079922/21,TRUE
GL074488/20,TRUE
GL079457/21,TRUE
GL078008/21,TRUE
GL078604/21,TRUE
GL078356/21,TRUE
GL078602/21,TRUE
GL073105/20,TRUE
GL072379/20,TRUE
GL079214/21,TRUE
GL079171/21,TRUE
GL079762/21,TRUE
GL079956/21,TRUE
GL074052/20,TRUE
GL078886/21,TRUE
GL059492/18,TRUE
GL077275/21,TRUE
GL080035/21,TRUE
GL079441/21,TRUE
GL079103/21,TRUE
GL078078/21,TRUE
GL076207/21,TRUE
GL074023/20,TRUE
GL076837/21,TRUE
GL078645/21,TRUE
GL079982/21,TRUE
GL079768/21,TRUE
GL079602/21,TRUE
GL077256/21,TRUE
GL079468/21,TRUE
GL079556/21,TRUE
GL078182/21,TRUE
GL075411/20,TRUE
GL073755/20,TRUE
GL074132/20,TRUE
GL064892/19,TRUE
GL079487/21,TRUE
GL079606/21,TRUE
GL076632/21,TRUE
GL079691/21,TRUE
GL077850/21,TRUE
GL080017/21,TRUE
GL078734/21,TRUE
GL079845/21,TRUE
GL079962/21,TRUE
GL079981/21,TRUE
GL079610/21,TRUE
GL078981/21,TRUE
GL079309/21,TRUE
GL079290/21,TRUE
GL077783/21,TRUE
GL076631/21,TRUE
GL079968/21,TRUE
GL079668/21,TRUE
GL079621/21,TRUE
GL079071/21,TRUE
GL079753/21,TRUE
GL077849/21,TRUE
GL079608/21,TRUE
GL080011/21,TRUE
GL079825/21,TRUE
GL079711/21,TRUE
GL079924/21,TRUE
GL079823/21,TRUE
GL079824/21,TRUE
GL075651/21,TRUE
GL079078/21,TRUE
GL079254/21,TRUE
GL079592/21,TRUE
GL077620/21,TRUE
GL078650/21,TRUE
GL078761/21,TRUE
GL079903/21,TRUE
GL079612/21,TRUE
GL078413/21,TRUE
GL078043/21,TRUE
GL079296/21,TRUE
GL079645/21,TRUE
GL078888/21,TRUE
GL079234/21,TRUE
GL080053/21,TRUE
GL075835/21,TRUE
GL079636/21,TRUE
GL077286/21,TRUE
GL075744/21,TRUE
GL077486/21,TRUE
GL079950/21,TRUE
GL071904/20,TRUE
GL079680/21,TRUE
GL079371/21,TRUE
GL078528/21,TRUE
GL079670/21,TRUE
GL078359/21,TRUE
GL080048/21,TRUE
GL079518/21,TRUE
GL079933/21,TRUE
GL079262/21,TRUE
GL076232/21,TRUE
GL078082/21,TRUE
GL077752/21,TRUE
GL071919/20,TRUE
GL076024/21,TRUE
GL075776/21,TRUE
GL074242/20,TRUE
GL074748/20,TRUE
GL077846/21,TRUE
GL076376/21,TRUE
GL077670/21,TRUE
GL077513/21,TRUE
GL076302/21,TRUE
GL080028/21,TRUE
GL075599/21,TRUE
GL078044/21,TRUE
GL076308/21,TRUE
GL076301/21,TRUE
GL079694/21,TRUE
GL079514/21,TRUE
GL079783/21,TRUE
GL078728/21,TRUE
GL078639/21,TRUE
GL077970/21,TRUE
GL079399/21,TRUE
GL079872/21,TRUE
GL078664/21,TRUE
GL080089/21,TRUE
GL079407/21,TRUE
GL079937/21,TRUE
GL079935/21,TRUE
GL078680/21,TRUE
GL078290/21,TRUE
GL080092/21,TRUE
GL079731/21,TRUE
GL079527/21,TRUE
GL079101/21,TRUE
GL074993/20,TRUE
GL078533/21,TRUE
GL073470/20,TRUE
GL079577/21,TRUE
GL076117/21,TRUE
GL078627/21,TRUE
GL080133/21,TRUE
GL076411/21,TRUE
GL079446/21,TRUE
GL076995/21,TRUE
GL078960/21,TRUE
GL079803/21,TRUE
GL079489/21,TRUE
GL078964/21,TRUE
GL078515/21,TRUE
GL080066/21,TRUE
GL078418/21,TRUE
GL078930/21,TRUE
GL077377/21,TRUE
GL080095/21,TRUE
GL079478/21,TRUE
GL078803/21,TRUE
GL077302/21,TRUE
GL080075/21,TRUE
GL075707/21,TRUE
GL077998/21,TRUE
GL062183/18,TRUE
GL077933/21,TRUE
GL080109/21,TRUE
GL079770/21,TRUE
GL079038/21,TRUE
GL075359/20,TRUE
GL078439/21,TRUE
GL076894/21,TRUE
GL075201/20,TRUE
GL079330/21,TRUE
GL080157/21,TRUE
GL078432/21,TRUE
GL078073/21,TRUE
GL080115/21,TRUE
GL080084/21,TRUE
GL079617/21,TRUE
GL074021/20,TRUE
GL080117/21,TRUE
GL080077/21,TRUE
GL080114/21,TRUE
GL080142/21,TRUE
GL080071/21,TRUE
GL077527/21,TRUE
GL078040/21,TRUE
GL079774/21,TRUE
GL073035/20,TRUE
GL079046/21,TRUE
GL079822/21,TRUE
GL079914/21,TRUE
GL077218/21,TRUE
GL079748/21,TRUE
GL074536/20,TRUE
GL079027/21,TRUE
GL080171/21,TRUE
GL079755/21,TRUE
GL078403/21,TRUE
GL080074/21,TRUE
GL073645/20,TRUE
GL075479/20,TRUE
GL077437/21,TRUE
GL079581/21,TRUE
GL074421/20,TRUE
GL079660/21,TRUE
GL078387/21,TRUE
GL077267/21,TRUE
GL079894/21,TRUE
GL077284/21,TRUE
GL079004/21,TRUE
GL077635/21,TRUE
GL075114/20,TRUE
GL071093/19,TRUE
GL069914/19,TRUE
GL079323/21,TRUE
GL079272/21,TRUE
GL080019/21,TRUE
GL078744/21,TRUE
GL080009/21,TRUE
GL080034/21,TRUE
GL079714/21,TRUE
GL079917/21,TRUE
GL080200/21,TRUE
GL079287/21,TRUE
GL073299/20,TRUE
GL079443/21,TRUE
GL079868/21,TRUE
GL073650/20,TRUE
GL079561/21,TRUE
GL079973/21,TRUE
GL079851/21,TRUE
GL059149/18,TRUE
GL061886/18,TRUE
GL068250/19,TRUE
GL080192/21,TRUE
GL073514/20,TRUE
GL079573/21,TRUE
GL074466/20,TRUE
GL075595/21,TRUE
GL080027/21,TRUE
GL079905/21,TRUE
GL079750/21,TRUE
GL080108/21,TRUE
GL078296/21,TRUE
GL079698/21,TRUE
GL079976/21,TRUE
GL080063/21,TRUE
GL080172/21,TRUE
GL078191/21,TRUE
GL080105/21,TRUE
GL080211/21,TRUE
GL079887/21,TRUE
GL080232/22,TRUE
GL079231/21,TRUE
GL079504/21,TRUE
GL077737/21,TRUE
GL080187/21,TRUE
GL078891/21,TRUE
GL078927/21,TRUE
GL076664/21,TRUE
GL078468/21,TRUE
GL076292/21,TRUE
GL076221/21,TRUE
GL066597/19,TRUE
GL080131/21,TRUE
GL079057/21,TRUE
GL074944/20,TRUE
GL076667/21,TRUE
GL078534/21,TRUE
GL079961/21,TRUE
GL070311/19,TRUE
GL078485/21,TRUE
GL073369/20,TRUE
GL078196/21,TRUE
GL071029/19,TRUE
GL078388/21,TRUE
GL077801/21,TRUE
GL080182/21,TRUE
GL079939/21,TRUE
GL072209/20,TRUE
GL078616/21,TRUE
GL079647/21,TRUE
GL077280/21,TRUE
GL079075/21,TRUE
GL079848/21,TRUE
GL078854/21,TRUE
GL078708/21,TRUE
GL077285/21,TRUE
GL079640/21,TRUE
GL079376/21,TRUE
GL075973/21,TRUE
GL080122/21,TRUE
GL079178/21,TRUE
GL079419/21,TRUE
GL077182/21,TRUE
GL075537/20,TRUE
GL076597/21,TRUE
GL080229/21,TRUE
GL080219/21,TRUE
GL079325/21,TRUE
GL080221/21,TRUE
GL077848/21,TRUE
GL079113/21,TRUE
GL079837/21,TRUE
GL078436/21,TRUE
GL080119/21,TRUE
GL074248/20,TRUE
GL077835/21,TRUE
GL079957/21,TRUE
GL079219/21,TRUE
GL080281/22,TRUE
GL079548/21,TRUE
GL079719/21,TRUE
GL077416/21,TRUE
GL079752/21,TRUE
GL079240/21,TRUE
GL079019/21,TRUE
GL077104/21,TRUE
GL079595/21,TRUE
GL079418/21,TRUE
GL078742/21,TRUE
GL077185/21,TRUE
GL080012/21,TRUE
GL078298/21,TRUE
GL079840/21,TRUE
GL077922/21,TRUE
GL079230/21,TRUE
GL080253/22,TRUE
GL080046/21,TRUE
GL079955/21,TRUE
GL079754/21,TRUE
GL080068/21,TRUE
GL073116/20,TRUE
GL066137/19,TRUE
GL080179/21,TRUE
GL079674/21,TRUE
GL079375/21,TRUE
GL077828/21,TRUE
GL075886/21,TRUE
GL080298/22,TRUE
GL080225/21,TRUE
GL072376/20,TRUE
GL067440/19,TRUE
GL073143/20,TRUE
GL078975/21,TRUE
GL075972/21,TRUE
GL080141/21,TRUE
GL079318/21,TRUE
GL080148/21,TRUE
GL079035/21,TRUE
GL079921/21,TRUE
GL077098/21,TRUE
GL076964/21,TRUE
GL080150/21,TRUE
GL070839/19,TRUE
GL080183/21,TRUE
GL076304/21,TRUE
GL079634/21,TRUE
GL073072/20,TRUE
GL079695/21,TRUE
GL079953/21,TRUE
GL077471/21,TRUE
GL080113/21,TRUE
GL079940/21,TRUE
GL073852/20,TRUE
GL075449/20,TRUE
GL076480/21,TRUE
GL077951/21,TRUE
GL078170/21,TRUE
GL078102/21,TRUE
GL078236/21,TRUE
GL077960/21,TRUE
GL073937/20,TRUE
GL073874/20,TRUE
GL077927/21,TRUE
GL080026/21,TRUE
GL074824/20,TRUE
GL080116/21,TRUE
GL079682/21,TRUE
GL076317/21,TRUE
GL078448/21,TRUE
GL076882/21,TRUE
GL079947/21,TRUE
GL079165/21,TRUE
GL079099/21,TRUE
GL068936/19,TRUE
GL078853/21,TRUE
GL079926/21,TRUE
GL078885/21,TRUE
GL077774/21,TRUE
GL080058/21,TRUE
GL077567/21,TRUE
GL079410/21,TRUE
GL079620/21,TRUE
GL079435/21,TRUE
GL078324/21,TRUE
GL078171/21,TRUE
GL079743/21,TRUE
GL078330/21,TRUE
GL080209/21,TRUE
GL080269/22,TRUE
GL079797/21,TRUE
GL079673/21,TRUE
GL072852/20,TRUE
GL072730/20,TRUE
GL072678/20,TRUE
GL077702/21,TRUE
GL074044/20,TRUE
GL075335/20,TRUE
GL075588/21,TRUE
GL075719/21,TRUE
GL077775/21,TRUE
GL078786/21,TRUE
GL077892/21,TRUE
GL076318/21,TRUE
GL080127/21,TRUE
GL078785/21,TRUE
GL079157/21,TRUE
GL076194/21,TRUE
GL079702/21,TRUE
GL079444/21,TRUE
GL078282/21,TRUE
GL079432/21,TRUE
GL078653/21,TRUE
GL080161/21,TRUE
GL079740/21,TRUE
GL080067/21,TRUE
GL080156/21,TRUE
GL080323/22,TRUE
GL079978/21,TRUE
GL080100/21,TRUE
GL079395/21,TRUE
GL079648/21,TRUE
GL080317/22,TRUE
GL080305/22,TRUE
GL080054/21,TRUE
GL079365/21,TRUE
GL077674/21,TRUE
GL078128/21,TRUE
GL076633/21,TRUE
GL075842/21,TRUE
GL080322/22,TRUE
GL078208/21,TRUE
GL079661/21,TRUE
GL080008/21,TRUE
GL080291/22,TRUE
GL079712/21,TRUE
GL080047/21,TRUE
GL079642/21,TRUE
GL080146/21,TRUE
GL080055/21,TRUE
GL080347/22,TRUE
GL073574/20,TRUE
GL079037/21,TRUE
GL079990/21,TRUE
GL079958/21,TRUE
GL078080/21,TRUE
GL077991/21,TRUE
GL078277/21,TRUE
GL078617/21,TRUE
GL079361/21,TRUE
GL077845/21,TRUE
GL080378/22,TRUE
GL076911/21,TRUE
GL080249/22,TRUE
GL080020/21,TRUE
GL079463/21,TRUE
GL078938/21,TRUE
GL079092/21,TRUE
GL078614/21,TRUE
GL079473/21,TRUE
GL079475/21,TRUE
GL079474/21,TRUE
GL071253/19,TRUE
GL076899/21,TRUE
GL072873/20,TRUE
GL079858/21,TRUE
GL072700/20,TRUE
GL074571/20,TRUE
GL076281/21,TRUE
GL075740/21,TRUE
GL078295/21,TRUE
GL078497/21,TRUE
GL077943/21,TRUE
GL080286/22,TRUE
GL079005/21,TRUE
GL079641/21,TRUE
GL076545/21,TRUE
GL079142/21,TRUE
GL073539/20,TRUE
GL080355/22,TRUE
GL080104/21,TRUE
GL078313/21,TRUE
GL079440/21,TRUE
GL079881/21,TRUE
GL080326/22,TRUE
GL077615/21,TRUE
GL074632/20,TRUE
GL078707/21,TRUE
GL074900/20,TRUE
GL079396/21,TRUE
GL075031/20,TRUE
GL079699/21,TRUE
GL080152/21,TRUE
GL080441/22,TRUE
GL079662/21,TRUE
GL080320/22,TRUE
GL077717/21,TRUE
GL078993/21,TRUE
GL079637/21,TRUE
GL079806/21,TRUE
GL080423/22,TRUE
GL080382/22,TRUE
GL075993/21,TRUE
GL079599/21,TRUE
GL080409/22,TRUE
GL079863/21,TRUE
GL079626/21,TRUE
GL069284/19,TRUE
GL080387/22,TRUE
GL079693/21,TRUE
GL073304/20,TRUE
GL079511/21,TRUE
GL079671/21,TRUE
GL080475/22,TRUE
GL077946/21,TRUE
GL080491/22,TRUE
GL080193/21,TRUE
GL080388/22,TRUE
GL080357/22,TRUE
GL078598/21,TRUE
GL079977/21,TRUE
GL079538/21,TRUE
GL077993/21,TRUE
GL080293/22,TRUE
GL080165/21,TRUE
GL080021/21,TRUE
GL079320/21,TRUE
GL076409/21,TRUE
GL079337/21,TRUE
GL078389/21,TRUE
GL079121/21,TRUE
GL079928/21,TRUE
GL079236/21,TRUE
GL079007/21,TRUE
GL079525/21,TRUE
GL075087/20,TRUE
GL080222/21,TRUE
GL079341/21,TRUE
GL079616/21,TRUE
GL079580/21,TRUE
GL079865/21,TRUE
GL079913/21,TRUE
GL077217/21,TRUE
GL079288/21,TRUE
GL079788/21,TRUE
GL076378/21,TRUE
GL080340/22,TRUE
GL079801/21,TRUE
GL080174/21,TRUE
GL078830/21,TRUE
GL080448/22,TRUE
GL080070/21,TRUE
GL079273/21,TRUE
GL074907/20,TRUE
GL076571/21,TRUE
GL080502/22,TRUE
GL080353/22,TRUE
GL077177/21,TRUE
GL080424/22,TRUE
GL079136/21,TRUE
GL080102/21,TRUE
GL069961/19,TRUE
GL080482/22,TRUE
GL080139/21,TRUE
GL080132/21,TRUE
GL080274/22,TRUE
GL080510/22,TRUE
GL080124/21,TRUE
GL079915/21,TRUE
GL076038/21,TRUE
GL080242/22,TRUE
GL075735/21,TRUE
GL078678/21,TRUE
GL080489/22,TRUE
GL080316/22,TRUE
GL076262/21,TRUE
GL079328/21,TRUE
GL071398/19,TRUE
GL077298/21,TRUE
GL078905/21,TRUE
GL074847/20,TRUE
GL080395/22,TRUE
GL078316/21,TRUE
GL079311/21,TRUE
GL080013/21,TRUE
GL078754/21,TRUE
GL080526/22,TRUE
GL079094/21,TRUE
GL080159/21,TRUE
GL078453/21,TRUE
GL080336/22,TRUE
GL078139/21,TRUE
GL075966/21,TRUE
GL076766/21,TRUE
GL077648/21,TRUE
GL078829/21,TRUE
GL080128/21,TRUE
GL077624/21,TRUE
GL078424/21,TRUE
GL070461/19,TRUE
GL079159/21,TRUE
GL079975/21,TRUE
GL078657/21,TRUE
GL080447/22,TRUE
GL078126/21,TRUE
GL079927/21,TRUE
GL078849/21,TRUE
GL080598/22,TRUE
GL080203/21,TRUE
GL075037/20,TRUE
GL079464/21,TRUE
GL079135/21,TRUE
GL075557/20,TRUE
GL077424/21,TRUE
GL080350/22,TRUE
GL078600/21,TRUE
GL075090/20,TRUE
GL078542/21,TRUE
GL077886/21,TRUE
GL080304/22,TRUE
GL080374/22,TRUE
GL079898/21,TRUE
GL080581/22,TRUE
GL079428/21,TRUE
GL080416/22,TRUE
GL079339/21,TRUE
GL078583/21,TRUE
GL079584/21,TRUE
GL077686/21,TRUE
GL077454/21,TRUE
GL080379/22,TRUE
GL080039/21,TRUE
GL079821/21,TRUE
GL078368/21,TRUE
GL079844/21,TRUE
GL077789/21,TRUE
GL080445/22,TRUE
GL078429/21,TRUE
GL079706/21,TRUE
GL080237/22,TRUE
GL078906/21,TRUE
GL078624/21,TRUE
GL080620/22,TRUE
GL079372/21,TRUE
GL080593/22,TRUE
GL077790/21,TRUE
GL077156/21,TRUE
GL080632/22,TRUE
GL079564/21,TRUE
GL080592/22,TRUE
GL078772/21,TRUE
GL076522/21,TRUE
GL076729/21,TRUE
GL078818/21,TRUE
GL080665/22,TRUE
GL078963/21,TRUE
GL080549/22,TRUE
GL078794/21,TRUE
GL080337/22,TRUE
GL080270/22,TRUE
GL080613/22,TRUE
GL079658/21,TRUE
GL063338/18,TRUE
GL079659/21,TRUE
GL080544/22,TRUE
GL080677/22,TRUE
GL077584/21,TRUE
GL079784/21,TRUE
GL064048/18,TRUE
GL067077/19,TRUE
GL078396/21,TRUE
GL080614/22,TRUE
GL080001/21,TRUE
GL077080/21,TRUE
GL080450/22,TRUE
GL079013/21,TRUE
GL080004/21,TRUE
GL080091/21,TRUE
GL080163/21,TRUE
GL080496/22,TRUE
GL080672/22,TRUE
GL073918/20,TRUE
GL080589/22,TRUE
GL079782/21,TRUE
GL079557/21,TRUE
GL080577/22,TRUE
GL078323/21,TRUE
GL080586/22,TRUE
GL080551/22,TRUE
GL078576/21,TRUE
GL080513/22,TRUE
GL078224/21,TRUE
GL079936/21,TRUE
GL079072/21,TRUE
GL076714/21,TRUE
GL079769/21,TRUE
GL079585/21,TRUE
GL080539/22,TRUE
GL080600/22,TRUE
GL080667/22,TRUE
GL080185/21,TRUE
GL080371/22,TRUE
GL080279/22,TRUE
GL078119/21,TRUE
GL079879/21,TRUE
GL080460/22,TRUE
GL079204/21,TRUE
GL080725/22,TRUE
GL080679/22,TRUE
GL080563/22,TRUE
GL079627/21,TRUE
GL079742/21,TRUE
GL080180/21,TRUE
GL068140/19,TRUE
GL079528/21,TRUE
GL079998/21,TRUE
GL078122/21,TRUE
GL080670/22,TRUE
GL079685/21,TRUE
GL078241/21,TRUE
GL080747/22,TRUE
GL080488/22,TRUE
GL080217/21,TRUE
GL077097/21,TRUE
GL079466/21,TRUE
GL074263/20,TRUE
GL080205/21,TRUE
GL079969/21,TRUE
GL080197/21,TRUE
GL077356/21,TRUE
GL080188/21,TRUE
GL080655/22,TRUE
GL073131/20,TRUE
GL080712/22,TRUE
GL080726/22,TRUE
GL080258/22,TRUE
GL079334/21,TRUE
GL079891/21,TRUE
GL076768/21,TRUE
GL079893/21,TRUE
GL078759/21,TRUE
GL080750/22,TRUE
GL080368/22,TRUE
GL077719/21,TRUE
GL078799/21,TRUE
GL078402/21,TRUE
GL078072/21,TRUE
GL075692/21,TRUE
GL080050/21,TRUE
GL077820/21,TRUE
GL080086/21,TRUE
GL080752/22,TRUE
GL080779/22,TRUE
GL080435/22,TRUE
GL080626/22,TRUE
GL078172/21,TRUE
GL077862/21,TRUE
GL078442/21,TRUE
GL079264/21,TRUE
GL077764/21,TRUE
GL079701/21,TRUE
GL067596/19,TRUE
GL080765/22,TRUE
GL070094/19,TRUE
GL080153/21,TRUE
GL079110/21,TRUE
GL080465/22,TRUE
GL079586/21,TRUE
GL078756/21,TRUE
GL078955/21,TRUE
GL080658/22,TRUE
GL080637/22,TRUE
GL067012/19,TRUE
GL080532/22,TRUE
GL080682/22,TRUE
GL080461/22,TRUE
GL071578/20,TRUE
GL070973/19,TRUE
GL080081/21,TRUE
GL080466/22,TRUE
GL079756/21,TRUE
GL068490/19,TRUE
GL075026/20,TRUE
GL080244/22,TRUE
GL078319/21,TRUE
GL080536/22,TRUE
GL075598/21,TRUE
GL080729/22,TRUE
GL078481/21,TRUE
GL080554/22,TRUE
GL080743/22,TRUE
GL079537/21,TRUE
GL079140/21,TRUE
GL079708/21,TRUE
GL079600/21,TRUE
GL080644/22,TRUE
GL079972/21,TRUE
GL080062/21,TRUE
GL072199/20,TRUE
GL079302/21,TRUE
GL079424/21,TRUE
GL080403/22,TRUE
GL080755/22,TRUE
GL077295/21,TRUE
GL079810/21,TRUE
GL080263/22,TRUE
GL080243/22,TRUE
GL080399/22,TRUE
GL080706/22,TRUE
GL080543/22,TRUE
GL076239/21,TRUE
GL080250/22,TRUE
GL080855/22,TRUE
GL080804/22,TRUE
GL080567/22,TRUE
GL072538/20,TRUE
GL080638/22,TRUE
GL080040/21,TRUE
GL076153/21,TRUE
GL076157/21,TRUE
GL073612/20,TRUE
GL074363/20,TRUE
GL078951/21,TRUE
GL080709/22,TRUE
GL080756/22,TRUE
GL080805/22,TRUE
GL080451/22,TRUE
GL080610/22,TRUE
GL079114/21,TRUE
GL080849/22,TRUE
GL080000/21,TRUE
GL080245/22,TRUE
GL075170/20,TRUE
GL079941/21,TRUE
GL076772/21,TRUE
GL073010/20,TRUE
GL078916/21,TRUE
GL070118/19,TRUE
GL079260/21,TRUE
GL079162/21,TRUE
GL078628/21,TRUE
GL072432/20,TRUE
GL079242/21,TRUE
GL079523/21,TRUE
GL080329/22,TRUE
GL075060/20,TRUE
GL076544/21,TRUE
GL079415/21,TRUE
GL076719/21,TRUE
GL076260/21,TRUE
GL075080/20,TRUE
GL069214/19,TRUE
GL080032/21,TRUE
GL070039/19,TRUE
GL079406/21,TRUE
GL074190/20,TRUE
GL066375/19,TRUE
GL073446/20,TRUE
GL080051/21,TRUE
GL074457/20,TRUE
GL078741/21,TRUE
GL080880/22,TRUE
GL080552/22,TRUE
GL078698/21,TRUE
GL080842/22,TRUE
GL079565/21,TRUE
GL069186/19,TRUE
GL079387/21,TRUE
GL075489/20,TRUE
GL077628/21,TRUE
GL078501/21,TRUE
GL079849/21,TRUE
GL080876/22,TRUE
GL079889/21,TRUE
GL080643/22,TRUE
GL078555/21,TRUE
GL080674/22,TRUE
GL079871/21,TRUE
GL080836/22,TRUE
GL078977/21,TRUE
GL078775/21,TRUE
GL080406/22,TRUE
GL079657/21,TRUE
GL079987/21,TRUE
GL074341/20,TRUE
GL079405/21,TRUE
GL078377/21,TRUE
GL079391/21,TRUE
GL079909/21,TRUE
GL079112/21,TRUE
GL080588/22,TRUE
GL079408/21,TRUE
GL077607/21,TRUE
GL078494/21,TRUE
GL080930/22,TRUE
GL075943/21,TRUE
GL080580/22,TRUE
GL080213/21,TRUE
GL080556/22,TRUE
GL079773/21,TRUE
GL074714/20,TRUE
GL076329/21,TRUE
GL080223/21,TRUE
GL079796/21,TRUE
GL077432/21,TRUE
GL079679/21,TRUE
GL080762/22,TRUE
GL078278/21,TRUE
GL080847/22,TRUE
GL078165/21,TRUE
GL080889/22,TRUE
GL080716/22,TRUE
GL073071/20,TRUE
GL078864/21,TRUE
GL073084/20,TRUE
GL080319/22,TRUE
GL080206/21,TRUE
GL080202/21,TRUE
GL079732/21,TRUE
GL079535/21,TRUE
GL078838/21,TRUE
GL080178/21,TRUE
GL079683/21,TRUE
GL080439/22,TRUE
GL078577/21,TRUE
GL080663/22,TRUE
GL080773/22,TRUE
GL075338/20,TRUE
GL077035/21,TRUE
GL078559/21,TRUE
GL080385/22,TRUE
GL080741/22,TRUE
GL079545/21,TRUE
GL080943/22,TRUE
GL080925/22,TRUE
GL080464/22,TRUE
GL079449/21,TRUE
GL079223/21,TRUE
GL078234/21,TRUE
GL080699/22,TRUE
GL080061/21,TRUE
GL080915/22,TRUE
GL073627/20,TRUE
GL079235/21,TRUE
GL080720/22,TRUE
GL080778/22,TRUE
GL078648/21,TRUE
GL076805/21,TRUE
GL077705/21,TRUE
GL074332/20,TRUE
GL080308/22,TRUE
GL079089/21,TRUE
