_id,Amount,Date,RecNo,TxnType,GLNo,PendingDays,PrincDue,Source[0]
676105e3cb78d87ad7a7ac59,0,2021-10-08T00:00:00.000Z,R000116711,PrincPayment,GL073131/20,60,21000,Receipt_2022-03-31
676105e3cb78d87ad7a7ac5a,513,2021-10-08T00:00:00.000Z,R000116711,IntPayment,GL073131/20,60,21000,Receipt_2022-03-31
676105e3cb78d87ad7a7ac5b,0,2021-10-08T00:00:00.000Z,R000116712,PrincPayment,GL076703/21,21,7976,Receipt_2022-03-31
676105e3cb78d87ad7a7ac5c,56,2021-10-08T00:00:00.000Z,R000116712,IntPayment,GL076703/21,21,7976,Receipt_2022-03-31
676105e3cb78d87ad7a7ac5d,8000,2021-10-08T00:00:00.000Z,R000116713,PrincPayment,GL077458/21,7,8000,Receipt_2022-03-31
676105e3cb78d87ad7a7ac5e,19,2021-10-08T00:00:00.000Z,R000116713,IntPayment,GL077458/21,7,8000,Receipt_2022-03-31
676105e3cb78d87ad7a7ac5f,0,2021-10-08T00:00:00.000Z,R000116714,PrincPayment,GL077077/21,35,32000,Receipt_2022-03-31
676105e3cb78d87ad7a7ac60,466,2021-10-08T00:00:00.000Z,R000116714,IntPayment,GL077077/21,35,32000,Receipt_2022-03-31
676105e3cb78d87ad7a7ac61,0,2021-10-08T00:00:00.000Z,R000116715,PrincPayment,GL076706/21,35,50000,Receipt_2022-03-31
676105e3cb78d87ad7a7ac62,728,2021-10-08T00:00:00.000Z,R000116715,IntPayment,GL076706/21,35,50000,Receipt_2022-03-31
676105e3cb78d87ad7a7ac63,0,2021-10-08T00:00:00.000Z,R000116716,PrincPayment,GL076344/21,35,5000,Receipt_2022-03-31
676105e3cb78d87ad7a7ac64,73,2021-10-08T00:00:00.000Z,R000116716,IntPayment,GL076344/21,35,5000,Receipt_2022-03-31
676105e3cb78d87ad7a7ac65,847,2021-10-08T00:00:00.000Z,R000116717,PrincPayment,GL077156/21,29,16000,Receipt_2022-03-31
676105e3cb78d87ad7a7ac66,153,2021-10-08T00:00:00.000Z,R000116717,IntPayment,GL077156/21,29,16000,Receipt_2022-03-31
676105e3cb78d87ad7a7ac67,500,2021-10-08T00:00:00.000Z,R000116718,PrincPayment,GL074501/20,21,13000,Receipt_2022-03-31
676105e3cb78d87ad7a7ac68,90,2021-10-08T00:00:00.000Z,R000116718,IntPayment,GL074501/20,21,13000,Receipt_2022-03-31
676105e3cb78d87ad7a7ac69,0,2021-10-09T00:00:00.000Z,R000116719,PrincPayment,GL072709/20,30,98649,Receipt_2022-03-31
676105e3cb78d87ad7a7ac6a,987,2021-10-09T00:00:00.000Z,R000116719,IntPayment,GL072709/20,30,98649,Receipt_2022-03-31
676105e3cb78d87ad7a7ac6b,0,2021-10-09T00:00:00.000Z,R000116720,PrincPayment,GL075533/20,30,10000,Receipt_2022-03-31
676105e3cb78d87ad7a7ac6c,100,2021-10-09T00:00:00.000Z,R000116720,IntPayment,GL075533/20,30,10000,Receipt_2022-03-31
676105e3cb78d87ad7a7ac6d,10000,2021-10-09T00:00:00.000Z,R000116721,PrincPayment,GL074081/20,292,10000,Receipt_2022-03-31
676105e3cb78d87ad7a7ac6e,1425,2021-10-09T00:00:00.000Z,R000116721,IntPayment,GL074081/20,292,10000,Receipt_2022-03-31
676105e3cb78d87ad7a7ac6f,300,2021-10-09T00:00:00.000Z,R000116722,PrincPayment,GL076409/21,30,72000,Receipt_2022-03-31
676105e3cb78d87ad7a7ac70,720,2021-10-09T00:00:00.000Z,R000116722,IntPayment,GL076409/21,30,72000,Receipt_2022-03-31
676105e3cb78d87ad7a7ac71,151,2021-10-09T00:00:00.000Z,R000116723,PrincPayment,GL068197/19,2,151,Receipt_2022-03-31
676105e3cb78d87ad7a7ac72,1,2021-10-09T00:00:00.000Z,R000116723,IntPayment,GL068197/19,2,151,Receipt_2022-03-31
676105e3cb78d87ad7a7ac73,16000,2021-10-09T00:00:00.000Z,R000116724,PrincPayment,GL075356/20,204,16000,Receipt_2022-03-31
676105e3cb78d87ad7a7ac74,1620,2021-10-09T00:00:00.000Z,R000116724,IntPayment,GL075356/20,204,16000,Receipt_2022-03-31
676105e3cb78d87ad7a7ac75,46,2021-10-09T00:00:00.000Z,R000116725,PrincPayment,GL074654/20,35,10565,Receipt_2022-03-31
676105e3cb78d87ad7a7ac76,154,2021-10-09T00:00:00.000Z,R000116725,IntPayment,GL074654/20,35,10565,Receipt_2022-03-31
676105e3cb78d87ad7a7ac77,737,2021-10-09T00:00:00.000Z,R000116726,PrincPayment,GL076711/21,28,191488,Receipt_2022-03-31
676105e3cb78d87ad7a7ac78,1763,2021-10-09T00:00:00.000Z,R000116726,IntPayment,GL076711/21,28,191488,Receipt_2022-03-31
676105e3cb78d87ad7a7ac79,8700,2021-10-09T00:00:00.000Z,R000116727,PrincPayment,GL075899/21,165,8700,Receipt_2022-03-31
676105e3cb78d87ad7a7ac7a,704,2021-10-09T00:00:00.000Z,R000116727,IntPayment,GL075899/21,165,8700,Receipt_2022-03-31
676105e3cb78d87ad7a7ac7b,2000,2021-10-09T00:00:00.000Z,R000116728,PrincPayment,GL075336/20,113,9600,Receipt_2022-03-31
676105e3cb78d87ad7a7ac7c,532,2021-10-09T00:00:00.000Z,R000116728,IntPayment,GL075336/20,113,9600,Receipt_2022-03-31
676105e3cb78d87ad7a7ac7d,680,2021-10-09T00:00:00.000Z,R000116729,PrincPayment,GL073590/20,32,30000,Receipt_2022-03-31
676105e3cb78d87ad7a7ac7e,320,2021-10-09T00:00:00.000Z,R000116729,IntPayment,GL073590/20,32,30000,Receipt_2022-03-31
676105e3cb78d87ad7a7ac7f,1000,2021-10-09T00:00:00.000Z,R000116730,PrincPayment,GL077100/21,16,1000,Receipt_2022-03-31
676105e3cb78d87ad7a7ac80,6,2021-10-09T00:00:00.000Z,R000116730,IntPayment,GL077100/21,16,1000,Receipt_2022-03-31
676105e3cb78d87ad7a7ac81,0,2021-10-09T00:00:00.000Z,R000116731,PrincPayment,GL076777/21,29,15300,Receipt_2022-03-31
676105e3cb78d87ad7a7ac82,146,2021-10-09T00:00:00.000Z,R000116731,IntPayment,GL076777/21,29,15300,Receipt_2022-03-31
676105e3cb78d87ad7a7ac83,10000,2021-10-09T00:00:00.000Z,R000116732,PrincPayment,GL077506/21,7,10000,Receipt_2022-03-31
676105e3cb78d87ad7a7ac84,24,2021-10-09T00:00:00.000Z,R000116732,IntPayment,GL077506/21,7,10000,Receipt_2022-03-31
676105e8cb78d87ad7a7ac85,108052,2021-10-09T00:00:00.000Z,R000116733,PrincPayment,GL073149/20,31,108052,Receipt_2022-03-31
676105e8cb78d87ad7a7ac86,1117,2021-10-09T00:00:00.000Z,R000116733,IntPayment,GL073149/20,31,108052,Receipt_2022-03-31
676105e8cb78d87ad7a7ac87,15000,2021-10-09T00:00:00.000Z,R000116734,PrincPayment,GL076324/21,100,15000,Receipt_2022-03-31
676105e8cb78d87ad7a7ac88,735,2021-10-09T00:00:00.000Z,R000116734,IntPayment,GL076324/21,100,15000,Receipt_2022-03-31
676105e8cb78d87ad7a7ac89,0,2021-10-09T00:00:00.000Z,R000116735,PrincPayment,GL077158/21,29,115000,Receipt_2022-03-31
676105e8cb78d87ad7a7ac8a,1097,2021-10-09T00:00:00.000Z,R000116735,IntPayment,GL077158/21,29,115000,Receipt_2022-03-31
676105e8cb78d87ad7a7ac8b,0,2021-10-09T00:00:00.000Z,R000116736,PrincPayment,GL076689/21,28,24000,Receipt_2022-03-31
676105e8cb78d87ad7a7ac8c,221,2021-10-09T00:00:00.000Z,R000116736,IntPayment,GL076689/21,28,24000,Receipt_2022-03-31
676105e8cb78d87ad7a7ac8d,0,2021-10-09T00:00:00.000Z,R000116737,PrincPayment,GL077252/21,22,130000,Receipt_2022-03-31
676105e8cb78d87ad7a7ac8e,941,2021-10-09T00:00:00.000Z,R000116737,IntPayment,GL077252/21,22,130000,Receipt_2022-03-31
676105e8cb78d87ad7a7ac8f,0,2021-10-09T00:00:00.000Z,R000116738,PrincPayment,GL076276/21,29,43661,Receipt_2022-03-31
676105e8cb78d87ad7a7ac90,417,2021-10-09T00:00:00.000Z,R000116738,IntPayment,GL076276/21,29,43661,Receipt_2022-03-31
676105e8cb78d87ad7a7ac91,333,2021-10-09T00:00:00.000Z,R000116739,PrincPayment,GL077144/21,30,25000,Receipt_2022-03-31
676105e8cb78d87ad7a7ac92,250,2021-10-09T00:00:00.000Z,R000116739,IntPayment,GL077144/21,30,25000,Receipt_2022-03-31
676105e8cb78d87ad7a7ac93,29042,2021-10-09T00:00:00.000Z,R000116740,PrincPayment,GL077512/21,7,199000,Receipt_2022-03-31
676105e8cb78d87ad7a7ac94,458,2021-10-09T00:00:00.000Z,R000116740,IntPayment,GL077512/21,7,199000,Receipt_2022-03-31
676105e8cb78d87ad7a7ac95,0,2021-10-09T00:00:00.000Z,R000116741,PrincPayment,GL076803/21,30,50000,Receipt_2022-03-31
676105e8cb78d87ad7a7ac96,500,2021-10-09T00:00:00.000Z,R000116741,IntPayment,GL076803/21,30,50000,Receipt_2022-03-31
676105e8cb78d87ad7a7ac97,0,2021-10-09T00:00:00.000Z,R000116742,PrincPayment,GL076839/21,30,7000,Receipt_2022-03-31
676105e8cb78d87ad7a7ac98,70,2021-10-09T00:00:00.000Z,R000116742,IntPayment,GL076839/21,30,7000,Receipt_2022-03-31
676105e8cb78d87ad7a7ac99,0,2021-10-09T00:00:00.000Z,R000116743,PrincPayment,GL074051/20,30,47000,Receipt_2022-03-31
676105e8cb78d87ad7a7ac9a,470,2021-10-09T00:00:00.000Z,R000116743,IntPayment,GL074051/20,30,47000,Receipt_2022-03-31
676105e8cb78d87ad7a7ac9b,0,2021-10-09T00:00:00.000Z,R000116744,PrincPayment,GL075527/20,30,23000,Receipt_2022-03-31
676105e8cb78d87ad7a7ac9c,230,2021-10-09T00:00:00.000Z,R000116744,IntPayment,GL075527/20,30,23000,Receipt_2022-03-31
676105e8cb78d87ad7a7ac9d,0,2021-10-09T00:00:00.000Z,R000116745,PrincPayment,GL076171/21,30,24000,Receipt_2022-03-31
676105e8cb78d87ad7a7ac9e,240,2021-10-09T00:00:00.000Z,R000116745,IntPayment,GL076171/21,30,24000,Receipt_2022-03-31
676105e8cb78d87ad7a7ac9f,0,2021-10-09T00:00:00.000Z,R000116746,PrincPayment,GL074884/20,30,24000,Receipt_2022-03-31
676105e8cb78d87ad7a7aca0,240,2021-10-09T00:00:00.000Z,R000116746,IntPayment,GL074884/20,30,24000,Receipt_2022-03-31
676105e8cb78d87ad7a7aca1,0,2021-10-09T00:00:00.000Z,R000116747,PrincPayment,GL076231/21,28,11000,Receipt_2022-03-31
676105e8cb78d87ad7a7aca2,102,2021-10-09T00:00:00.000Z,R000116747,IntPayment,GL076231/21,28,11000,Receipt_2022-03-31
676105e8cb78d87ad7a7aca3,0,2021-10-09T00:00:00.000Z,R000116748,PrincPayment,GL076011/21,92,138000,Receipt_2022-03-31
676105e8cb78d87ad7a7aca4,6210,2021-10-09T00:00:00.000Z,R000116748,IntPayment,GL076011/21,92,138000,Receipt_2022-03-31
676105e8cb78d87ad7a7aca5,0,2021-10-09T00:00:00.000Z,R000116749,PrincPayment,GL074751/20,92,30000,Receipt_2022-03-31
676105e8cb78d87ad7a7aca6,1350,2021-10-09T00:00:00.000Z,R000116749,IntPayment,GL074751/20,92,30000,Receipt_2022-03-31
676105e8cb78d87ad7a7aca7,0,2021-10-09T00:00:00.000Z,R000116750,PrincPayment,GL075776/21,30,75000,Receipt_2022-03-31
676105e8cb78d87ad7a7aca8,750,2021-10-09T00:00:00.000Z,R000116750,IntPayment,GL075776/21,30,75000,Receipt_2022-03-31
676105e8cb78d87ad7a7aca9,0,2021-10-09T00:00:00.000Z,R000116751,PrincPayment,GL074242/20,30,5000,Receipt_2022-03-31
676105e8cb78d87ad7a7acaa,50,2021-10-09T00:00:00.000Z,R000116751,IntPayment,GL074242/20,30,5000,Receipt_2022-03-31
676105e8cb78d87ad7a7acab,0,2021-10-09T00:00:00.000Z,R000116752,PrincPayment,GL074748/20,30,12000,Receipt_2022-03-31
676105e8cb78d87ad7a7acac,120,2021-10-09T00:00:00.000Z,R000116752,IntPayment,GL074748/20,30,12000,Receipt_2022-03-31
676105e8cb78d87ad7a7acad,27384,2021-10-09T00:00:00.000Z,R000116753,PrincPayment,GL077521/21,7,50000,Receipt_2022-03-31
676105e8cb78d87ad7a7acae,116,2021-10-09T00:00:00.000Z,R000116753,IntPayment,GL077521/21,7,50000,Receipt_2022-03-31
676105e8cb78d87ad7a7acaf,27000,2021-10-09T00:00:00.000Z,R000116754,PrincPayment,GL076655/21,58,27000,Receipt_2022-03-31
676105e8cb78d87ad7a7acb0,624,2021-10-09T00:00:00.000Z,R000116754,IntPayment,GL076655/21,58,27000,Receipt_2022-03-31
676105e8cb78d87ad7a7acb1,0,2021-10-09T00:00:00.000Z,R000116755,PrincPayment,GL074332/20,30,22500,Receipt_2022-03-31
676105e8cb78d87ad7a7acb2,225,2021-10-09T00:00:00.000Z,R000116755,IntPayment,GL074332/20,30,22500,Receipt_2022-03-31
676105e8cb78d87ad7a7acb3,0,2021-10-09T00:00:00.000Z,R000116756,PrincPayment,GL073753/20,30,10000,Receipt_2022-03-31
676105e8cb78d87ad7a7acb4,100,2021-10-09T00:00:00.000Z,R000116756,IntPayment,GL073753/20,30,10000,Receipt_2022-03-31
676105e8cb78d87ad7a7acb5,0,2021-10-09T00:00:00.000Z,R000116757,PrincPayment,GL077170/21,29,8000,Receipt_2022-03-31
676105e8cb78d87ad7a7acb6,77,2021-10-09T00:00:00.000Z,R000116757,IntPayment,GL077170/21,29,8000,Receipt_2022-03-31
676105edcb78d87ad7a7acb7,15000,2021-10-09T00:00:00.000Z,R000116758,PrincPayment,GL073377/20,29,15000,Receipt_2022-03-31
676105edcb78d87ad7a7acb8,144,2021-10-09T00:00:00.000Z,R000116758,IntPayment,GL073377/20,29,15000,Receipt_2022-03-31
676105edcb78d87ad7a7acb9,0,2021-10-09T00:00:00.000Z,R000116759,PrincPayment,GL076899/21,29,30000,Receipt_2022-03-31
676105edcb78d87ad7a7acba,287,2021-10-09T00:00:00.000Z,R000116759,IntPayment,GL076899/21,29,30000,Receipt_2022-03-31
676105edcb78d87ad7a7acbb,0,2021-10-09T00:00:00.000Z,R000116760,PrincPayment,GL077350/21,16,50000,Receipt_2022-03-31
676105edcb78d87ad7a7acbc,264,2021-10-09T00:00:00.000Z,R000116760,IntPayment,GL077350/21,16,50000,Receipt_2022-03-31
676105edcb78d87ad7a7acbd,0,2021-10-09T00:00:00.000Z,R000116761,PrincPayment,GL076429/21,29,10000,Receipt_2022-03-31
676105edcb78d87ad7a7acbe,96,2021-10-09T00:00:00.000Z,R000116761,IntPayment,GL076429/21,29,10000,Receipt_2022-03-31
676105edcb78d87ad7a7acbf,0,2021-10-09T00:00:00.000Z,R000116762,PrincPayment,GL076895/21,29,60000,Receipt_2022-03-31
676105edcb78d87ad7a7acc0,573,2021-10-09T00:00:00.000Z,R000116762,IntPayment,GL076895/21,29,60000,Receipt_2022-03-31
676105edcb78d87ad7a7acc1,0,2021-10-09T00:00:00.000Z,R000116763,PrincPayment,GL076112/21,29,14000,Receipt_2022-03-31
676105edcb78d87ad7a7acc2,134,2021-10-09T00:00:00.000Z,R000116763,IntPayment,GL076112/21,29,14000,Receipt_2022-03-31
676105edcb78d87ad7a7acc3,0,2021-10-09T00:00:00.000Z,R000116764,PrincPayment,GL076430/21,29,40000,Receipt_2022-03-31
676105edcb78d87ad7a7acc4,382,2021-10-09T00:00:00.000Z,R000116764,IntPayment,GL076430/21,29,40000,Receipt_2022-03-31
676105edcb78d87ad7a7acc5,0,2021-10-09T00:00:00.000Z,R000116765,PrincPayment,GL075242/20,29,50000,Receipt_2022-03-31
676105edcb78d87ad7a7acc6,477,2021-10-09T00:00:00.000Z,R000116765,IntPayment,GL075242/20,29,50000,Receipt_2022-03-31
676105edcb78d87ad7a7acc7,0,2021-10-09T00:00:00.000Z,R000116766,PrincPayment,GL074341/20,29,22000,Receipt_2022-03-31
676105edcb78d87ad7a7acc8,210,2021-10-09T00:00:00.000Z,R000116766,IntPayment,GL074341/20,29,22000,Receipt_2022-03-31
676105edcb78d87ad7a7acc9,0,2021-10-09T00:00:00.000Z,R000116767,PrincPayment,GL077464/21,8,100000,Receipt_2022-03-31
676105edcb78d87ad7a7acca,264,2021-10-09T00:00:00.000Z,R000116767,IntPayment,GL077464/21,8,100000,Receipt_2022-03-31
676105edcb78d87ad7a7accb,0,2021-10-09T00:00:00.000Z,R000116768,PrincPayment,GL077307/21,18,150000,Receipt_2022-03-31
676105edcb78d87ad7a7accc,888,2021-10-09T00:00:00.000Z,R000116768,IntPayment,GL077307/21,18,150000,Receipt_2022-03-31
676105edcb78d87ad7a7accd,0,2021-10-09T00:00:00.000Z,R000116769,PrincPayment,GL073376/20,29,24000,Receipt_2022-03-31
676105edcb78d87ad7a7acce,229,2021-10-09T00:00:00.000Z,R000116769,IntPayment,GL073376/20,29,24000,Receipt_2022-03-31
676105edcb78d87ad7a7accf,0,2021-10-09T00:00:00.000Z,R000116770,PrincPayment,GL076387/21,29,12000,Receipt_2022-03-31
676105edcb78d87ad7a7acd0,115,2021-10-09T00:00:00.000Z,R000116770,IntPayment,GL076387/21,29,12000,Receipt_2022-03-31
676105edcb78d87ad7a7acd1,0,2021-10-09T00:00:00.000Z,R000116771,PrincPayment,GL073899/20,29,4500,Receipt_2022-03-31
676105edcb78d87ad7a7acd2,43,2021-10-09T00:00:00.000Z,R000116771,IntPayment,GL073899/20,29,4500,Receipt_2022-03-31
676105edcb78d87ad7a7acd3,0,2021-10-09T00:00:00.000Z,R000116772,PrincPayment,GL072473/20,29,20000,Receipt_2022-03-31
676105edcb78d87ad7a7acd4,191,2021-10-09T00:00:00.000Z,R000116772,IntPayment,GL072473/20,29,20000,Receipt_2022-03-31
676105edcb78d87ad7a7acd5,0,2021-10-09T00:00:00.000Z,R000116773,PrincPayment,GL072474/20,29,18500,Receipt_2022-03-31
676105edcb78d87ad7a7acd6,177,2021-10-09T00:00:00.000Z,R000116773,IntPayment,GL072474/20,29,18500,Receipt_2022-03-31
676105edcb78d87ad7a7acd7,0,2021-10-09T00:00:00.000Z,R000116774,PrincPayment,GL077221/21,24,10000,Receipt_2022-03-31
676105edcb78d87ad7a7acd8,79,2021-10-09T00:00:00.000Z,R000116774,IntPayment,GL077221/21,24,10000,Receipt_2022-03-31
676105edcb78d87ad7a7acd9,2000,2021-10-09T00:00:00.000Z,R000116775,PrincPayment,GL076656/21,28,19961,Receipt_2022-03-31
676105edcb78d87ad7a7acda,184,2021-10-09T00:00:00.000Z,R000116775,IntPayment,GL076656/21,28,19961,Receipt_2022-03-31
676105edcb78d87ad7a7acdb,170,2021-10-09T00:00:00.000Z,R000116776,PrincPayment,GL072980/20,30,2982,Receipt_2022-03-31
676105edcb78d87ad7a7acdc,30,2021-10-09T00:00:00.000Z,R000116776,IntPayment,GL072980/20,30,2982,Receipt_2022-03-31
676105edcb78d87ad7a7acdd,1000,2021-10-09T00:00:00.000Z,R000116777,PrincPayment,GL076820/21,26,8000,Receipt_2022-03-31
676105edcb78d87ad7a7acde,69,2021-10-09T00:00:00.000Z,R000116777,IntPayment,GL076820/21,26,8000,Receipt_2022-03-31
676105edcb78d87ad7a7acdf,56000,2021-10-09T00:00:00.000Z,R000116778,PrincPayment,GL076641/21,4,56000,Receipt_2022-03-31
676105edcb78d87ad7a7ace0,74,2021-10-09T00:00:00.000Z,R000116778,IntPayment,GL076641/21,4,56000,Receipt_2022-03-31
676105edcb78d87ad7a7ace1,28500,2021-10-09T00:00:00.000Z,R000116779,PrincPayment,GL076636/21,4,28500,Receipt_2022-03-31
676105edcb78d87ad7a7ace2,38,2021-10-09T00:00:00.000Z,R000116779,IntPayment,GL076636/21,4,28500,Receipt_2022-03-31
676105edcb78d87ad7a7ace3,20000,2021-10-09T00:00:00.000Z,R000116780,PrincPayment,GL077135/21,4,20000,Receipt_2022-03-31
676105edcb78d87ad7a7ace4,27,2021-10-09T00:00:00.000Z,R000116780,IntPayment,GL077135/21,4,20000,Receipt_2022-03-31
676105edcb78d87ad7a7ace5,0,2021-10-11T00:00:00.000Z,R000116781,PrincPayment,GL066196/19,28,3000,Receipt_2022-03-31
676105edcb78d87ad7a7ace6,28,2021-10-11T00:00:00.000Z,R000116781,IntPayment,GL066196/19,28,3000,Receipt_2022-03-31
676105edcb78d87ad7a7ace7,0,2021-10-11T00:00:00.000Z,R000116782,PrincPayment,GL071742/20,28,15506,Receipt_2022-03-31
676105edcb78d87ad7a7ace8,143,2021-10-11T00:00:00.000Z,R000116782,IntPayment,GL071742/20,28,15506,Receipt_2022-03-31
676105f2cb78d87ad7a7ace9,0,2021-10-11T00:00:00.000Z,R000116783,PrincPayment,GL064782/19,28,4469,Receipt_2022-03-31
676105f2cb78d87ad7a7acea,42,2021-10-11T00:00:00.000Z,R000116783,IntPayment,GL064782/19,28,4469,Receipt_2022-03-31
676105f2cb78d87ad7a7aceb,1008,2021-10-11T00:00:00.000Z,R000116784,PrincPayment,GL077171/21,29,104000,Receipt_2022-03-31
676105f2cb78d87ad7a7acec,992,2021-10-11T00:00:00.000Z,R000116784,IntPayment,GL077171/21,29,104000,Receipt_2022-03-31
676105f2cb78d87ad7a7aced,0,2021-10-11T00:00:00.000Z,R000116785,PrincPayment,GL076834/21,31,24000,Receipt_2022-03-31
676105f2cb78d87ad7a7acee,248,2021-10-11T00:00:00.000Z,R000116785,IntPayment,GL076834/21,31,24000,Receipt_2022-03-31
676105f2cb78d87ad7a7acef,159,2021-10-11T00:00:00.000Z,R000116786,PrincPayment,GL076773/21,31,9000,Receipt_2022-03-31
676105f2cb78d87ad7a7acf0,93,2021-10-11T00:00:00.000Z,R000116786,IntPayment,GL076773/21,31,9000,Receipt_2022-03-31
676105f2cb78d87ad7a7acf1,0,2021-10-11T00:00:00.000Z,R000116787,PrincPayment,GL077230/21,26,24000,Receipt_2022-03-31
676105f2cb78d87ad7a7acf2,206,2021-10-11T00:00:00.000Z,R000116787,IntPayment,GL077230/21,26,24000,Receipt_2022-03-31
676105f2cb78d87ad7a7acf3,0,2021-10-11T00:00:00.000Z,R000116788,PrincPayment,GL076345/21,18,44956,Receipt_2022-03-31
676105f2cb78d87ad7a7acf4,267,2021-10-11T00:00:00.000Z,R000116788,IntPayment,GL076345/21,18,44956,Receipt_2022-03-31
676105f2cb78d87ad7a7acf5,0,2021-10-11T00:00:00.000Z,R000116789,PrincPayment,GL077330/21,19,19000,Receipt_2022-03-31
676105f2cb78d87ad7a7acf6,119,2021-10-11T00:00:00.000Z,R000116789,IntPayment,GL077330/21,19,19000,Receipt_2022-03-31
676105f2cb78d87ad7a7acf7,0,2021-10-11T00:00:00.000Z,R000116790,PrincPayment,GL076412/21,30,76000,Receipt_2022-03-31
676105f2cb78d87ad7a7acf8,760,2021-10-11T00:00:00.000Z,R000116790,IntPayment,GL076412/21,30,76000,Receipt_2022-03-31
676105f2cb78d87ad7a7acf9,120626,2021-10-11T00:00:00.000Z,R000116791,PrincPayment,GL076092/21,4,120626,Receipt_2022-03-31
676105f2cb78d87ad7a7acfa,159,2021-10-11T00:00:00.000Z,R000116791,IntPayment,GL076092/21,4,120626,Receipt_2022-03-31
676105f2cb78d87ad7a7acfb,110000,2021-10-11T00:00:00.000Z,R000116792,PrincPayment,GL073900/20,4,110000,Receipt_2022-03-31
676105f2cb78d87ad7a7acfc,145,2021-10-11T00:00:00.000Z,R000116792,IntPayment,GL073900/20,4,110000,Receipt_2022-03-31
676105f2cb78d87ad7a7acfd,0,2021-10-11T00:00:00.000Z,R000116793,PrincPayment,GL077024/21,31,14500,Receipt_2022-03-31
676105f2cb78d87ad7a7acfe,150,2021-10-11T00:00:00.000Z,R000116793,IntPayment,GL077024/21,31,14500,Receipt_2022-03-31
676105f2cb78d87ad7a7acff,225,2021-10-11T00:00:00.000Z,R000116794,PrincPayment,GL075864/21,31,60477,Receipt_2022-03-31
676105f2cb78d87ad7a7ad00,625,2021-10-11T00:00:00.000Z,R000116794,IntPayment,GL075864/21,31,60477,Receipt_2022-03-31
676105f2cb78d87ad7a7ad01,27000,2021-10-11T00:00:00.000Z,R000116795,PrincPayment,GL067952/19,748,27000,Receipt_2022-03-31
676105f2cb78d87ad7a7ad02,10125,2021-10-11T00:00:00.000Z,R000116795,IntPayment,GL067952/19,748,27000,Receipt_2022-03-31
676105f2cb78d87ad7a7ad03,0,2021-10-11T00:00:00.000Z,R000116796,PrincPayment,GL076466/21,34,36000,Receipt_2022-03-31
676105f2cb78d87ad7a7ad04,408,2021-10-11T00:00:00.000Z,R000116796,IntPayment,GL076466/21,34,36000,Receipt_2022-03-31
676105f2cb78d87ad7a7ad05,0,2021-10-11T00:00:00.000Z,R000116797,PrincPayment,GL076213/21,34,75000,Receipt_2022-03-31
676105f2cb78d87ad7a7ad06,850,2021-10-11T00:00:00.000Z,R000116797,IntPayment,GL076213/21,34,75000,Receipt_2022-03-31
676105f2cb78d87ad7a7ad07,0,2021-10-11T00:00:00.000Z,R000116798,PrincPayment,GL075495/20,34,53000,Receipt_2022-03-31
676105f2cb78d87ad7a7ad08,601,2021-10-11T00:00:00.000Z,R000116798,IntPayment,GL075495/20,34,53000,Receipt_2022-03-31
676105f2cb78d87ad7a7ad09,0,2021-10-11T00:00:00.000Z,R000116799,PrincPayment,GL075657/21,34,55000,Receipt_2022-03-31
676105f2cb78d87ad7a7ad0a,624,2021-10-11T00:00:00.000Z,R000116799,IntPayment,GL075657/21,34,55000,Receipt_2022-03-31
676105f2cb78d87ad7a7ad0b,0,2021-10-11T00:00:00.000Z,R000116800,PrincPayment,GL075869/21,34,62000,Receipt_2022-03-31
676105f2cb78d87ad7a7ad0c,703,2021-10-11T00:00:00.000Z,R000116800,IntPayment,GL075869/21,34,62000,Receipt_2022-03-31
676105f2cb78d87ad7a7ad0d,0,2021-10-11T00:00:00.000Z,R000116801,PrincPayment,GL075789/21,34,25924,Receipt_2022-03-31
676105f2cb78d87ad7a7ad0e,294,2021-10-11T00:00:00.000Z,R000116801,IntPayment,GL075789/21,34,25924,Receipt_2022-03-31
676105f2cb78d87ad7a7ad0f,19901,2021-10-11T00:00:00.000Z,R000116802,PrincPayment,GL077322/21,12,25000,Receipt_2022-03-31
676105f2cb78d87ad7a7ad10,99,2021-10-11T00:00:00.000Z,R000116802,IntPayment,GL077322/21,12,25000,Receipt_2022-03-31
676105f2cb78d87ad7a7ad11,10074,2021-10-11T00:00:00.000Z,R000116803,PrincPayment,GL074722/20,31,10074,Receipt_2022-03-31
676105f2cb78d87ad7a7ad12,105,2021-10-11T00:00:00.000Z,R000116803,IntPayment,GL074722/20,31,10074,Receipt_2022-03-31
676105f2cb78d87ad7a7ad13,20000,2021-10-11T00:00:00.000Z,R000116804,PrincPayment,GL076716/21,12,20000,Receipt_2022-03-31
676105f2cb78d87ad7a7ad14,79,2021-10-11T00:00:00.000Z,R000116804,IntPayment,GL076716/21,12,20000,Receipt_2022-03-31
676105f2cb78d87ad7a7ad15,40000,2021-10-11T00:00:00.000Z,R000116805,PrincPayment,GL075603/21,12,40000,Receipt_2022-03-31
676105f2cb78d87ad7a7ad16,158,2021-10-11T00:00:00.000Z,R000116805,IntPayment,GL075603/21,12,40000,Receipt_2022-03-31
676105f2cb78d87ad7a7ad17,0,2021-10-11T00:00:00.000Z,R000116806,PrincPayment,GL076634/21,32,10000,Receipt_2022-03-31
676105f2cb78d87ad7a7ad18,107,2021-10-11T00:00:00.000Z,R000116806,IntPayment,GL076634/21,32,10000,Receipt_2022-03-31
